OID|DESCRIPTION|BOOK_VALUE|RPT_ID
41648|UTILITIES DEPOSIT|150|482243
42577|CREDIT CARD OVERPAYMENT|1369|488756
38726|Prepaid Expesnes|5851|466538
41227|DUE FROM RELATED ORGANIZATIONS|41208|480123
41229|EXCHANGES|673|480123
41228|DEPOSITS FROM APPLICANTS|3700|480123
39385|SECURITY DEPOSIT|1796|469505
40662|SECURITY DEPOSITS|1342|478312
40666|PREPAID WITHHELD PAYROLL TAXES|16861|478312
40665|ACCRUED INVESTMENT INCOME RECEIVABLE|8090|478312
40664|DUE FROM RELATED FUNDS|151085|478312
40663|PREPAID INSURANCE|2922|478312
41365|NONE|0|480802
40967|SECURITY BOND|60000|479274
39046|NONE|0|467161
41061|SECURITY DEPOSIT|500|479615
44501|Restitution funds receivable|37346|496491
42807|Utility Deposit|672|489147
40044|NONE|0|474708
41712|Lease security deposit|3612|482359
44079|42 Bibles@$23.51 |987|490349
40802|DEPOSIT-WORKERS COMPENSATION INSURANCE|2185|478911
40803|CREDIT CARD OVERPAYMENT|400|478911
42253|INVENTORY|200|487270
40092|AT 12/31/11 18 SHIRT REMAINED|0|475287
40095|THE NBV OF THE 44 HAT AND 18 SHIRTS IS|840|475287
40094|SHIRTS AND HAT WERE SOLD TO MEMBERS $232|0|475287
40093|AT 12/31/11 44 HATS REMAINED|0|475287
40243|SECURITY DEPOSIT|2900|476165
39787|pre paid insurance|679|471257
39001|INVENTORY|31059|467112
38406|Security Deposit|4000|464991
40694|Returned checks|293|478409
42486|Prepaid Expenses|101817|488601
42488|Due From Vendors|1596|488601
42487|Lease Properties Deposits|5000|488601
40138|PREPAID EXPENSES|1955|475618
40139|RESIDUAL BOOK VALUE OF FULLY DEPRECIATED ASSETS|1|475618
42914|DEPOSIT WORKERS COMPENSATION|148|489358
38398|NONE|0|464975
40375|ACCRUED  INTEREST RECEIVABLE|11660|477246
40376|PREPAYMENTS|30502|477246
40394|T-shirts|620|477360
40396|Hats|570|477360
40395|Polo shirts|270|477360
39282|IBEW Investment in LU #768|110000|468580
44649|Due from Building Corporation|53564|498717
38388|none|0|464912
39422|PREPAID EXPENSES|17347|469716
39423|DUE FROM COMBINED FUNDS|2791|469716
40965|PREPAID CREDIT CARD|231|479247
40966|OVERPAYMENT ON LAW SUITE SETTLEMENT|811|479247
51645|DEPOSITS|1000|533089
44549|Inventory - TShirts, Caps, Tools, Stickers|8173|497369
44550|Prepaid Insurance|1021|497369
42622|PREPAID EXPENSES|2507|488825
42623|SECURITY DEPOSITS |5200|488825
38843|NONE|0|466862
44186|PREPAID EXPENSES|17045|491228
44189|DEPOSITS|5000|491228
44188|FINANCE COSTS - NET|341|491228
44187|REAL ESTATE ESCROW|3648|491228
38211|PREPAID EXPENSES|198995|461724
38214|SECURITY DEPOSITS|93783|461724
38213|ACCRUED INTEREST & DIVIDENDS RECEIVABLE|101633|461724
38212|PREPAID HEALTH INSURANCE BENEFITS|454723|461724
40628|RENTAL COMMISSION|49038|478078
40630|JIM BUCK MEMORIAL FUND|38223|478078
40629|CAPITALIZED LOAN FEES|20659|478078
38790|NONE|0|466677
39102|Commuter checks|266|467268
39103|Security deposits|2612|467268
40842|N/A|0|479035
38567|ACCRUED INTEREST RECEIVABLE|541548|466074
38569|FUNDED STATUS OF PENSION PLAN|400134|466074
38568|PREPAYMENTS|211628|466074
40028|Postage Deposit for mailing of Local Union paper|3300|474460
40031|Inventory - Retiree Book & Pen sets|2673|474460
40030|Inventory - 25 year service rings|27280|474460
40029|Inventory - Memorial bibles for deceased members|2825|474460
47005|NONE|0|512379
43794|Security Deposit|5000|490034
43795|Software Development Costs, net |1413|490034
44191|Security deposit|48500|491232
44190|Prepaid expenses|39217|491232
40159|RECEIVABLE - OVERHEAD BENEFIT|250|475758
40163|PREPAID MAINTENANCE AGREEMENT|388|475758
40162|PREPAID RENT|2346|475758
40161|PREPAID INSURANCE|1303|475758
40160|RECEIVABLE - EXPENSE|432|475758
41750|RENT SECURITY DEPOSIT|7667|482427
41751|PAYROLL TAXES REFUND|823|482427
39112|NONE|0|467274
38412|N/A|0|465087
38695|UTILITY DEPOSIT|1000|466446
42114|WORKMAN'S COMP DEPOSIT|104|486909
40327|BIBLES, CAPS, PAPER, T-SHIRTS|2750|476945
41210|Utility Deposits|42|480099
41217|252 Koozies|300|480099
41216|24 Regular T-Shirts ($5)|206|480099
41215|311 Regular T-Shirts($10)|3493|480099
41214|53 Special Occasion T-Shirts|641|480099
41213|24 Insulated Mugs|75|480099
41212|32 Bibles|1037|480099
41211|5 Hats|60|480099
38792|None|0|466680
44486|1 -CATHOLIC BIBLE|22|496346
44490|15 -UAW LOCAL 125 HATS|225|496346
44489|7 -UAW LOCAL 125 RETIREE HATS|80|496346
44488|15 -PROTESTANT BIBLES|315|496346
44487|5 -CATHOLIC BIBLES|130|496346
39221|Prepaid Expenses|70372|467601
39222|Due From Related Parties|21990|467601
40816|none|0|478962
39080|Security Deposits|3266|467229
40821|PREPAID EXPENSE|1123|478974
40822|SECURITY DEPOSIT|12411|478974
38730|PREPAID INSURANCE|3856|466548
38731|INVENTORY|13380|466548
44409|PROMOTIONAL ITEM INVENTORY|24878|495271
44410|PAYROLL WITHHOLDINGS - OVER PAID|1331|495271
38522|PREPAID INSURANCE|9159|465855
38523|ACCRUED PAYROLL TAXES|2156|465855
41827|BIBLES|1809|482517
41828|SHIRTS AND HATS|1353|482517
41170|NONE|0|479986
42813|INVENTORY|6737|489154
41223|N/A|0|480104
44126|PREPAID INSURANCE|158086|490801
44125|DEPOSITS|13578|490801
38513|Utility Deposit|2211|465808
41505|RECOGNITION BIBLES 95 @ $25.00|2375|481167
41509|POSTAGE|375|481167
41508|MISCELLANEOUS OFFICE SUPPLIES|850|481167
41507|WATCHES  23 @ $65.00 EACH|1495|481167
41506|T-SHIRTS FOR RESLAAE 125 @ $10.00|1250|481167
40480|MISCELLANEOUS RECEIVABLE|133|477572
40043|BWC deposit|180|474703
39981|Deposits|50|473950
39982|Inventory|1057|473950
44635|Utility Deposits|2540|498494
42926|DEPOSIT - WORKERS COMPENSATION|145|489387
42064|RENT SECURITY DEPOSIT|1406|486798
38542|CEMETERY LOT|100|466015
38544|PREPAYMENTS|1834|466015
38543|ACCRUED INTEREST RECEIVABLE|2431|466015
41916|Deposits|2050|482744
40581|Inventory|1434|477982
40582|Prepaid Expenses|3390|477982
39008|Prepaid Payroll Taxes|3605|467123
43270|Deposits|153|489846
40546|PREPAID PAYROLL TAXES|64189|477814
40549|DUE FROM RELATED FUND|640|477814
40548|ACCRUED INTEREST PURCHASED|772|477814
40547|DEPOSITS|45685|477814
39299|INVENTORY OF BIBLES|1050|468638
39301|RECEIVABLE FROM (JATC) TRAINING PROGRAM|15679|468638
39300|PREPAID INSURANCE|3401|468638
43224|Prepaid Expenses|25247|489779
37979|MICHAEL QUILL, INC.|45000|459074
37980|PREPAID PAYROLL EXPENSE|2792|459074
42088|Prepaid Building Costs|7712|486844
42024|SECURITY DEPOSIT|2900|486741
42025|PREPAID EXPENSES|21902|486741
42008|NONE|0|486725
40447|Inventory-Supplies for Resale|1686|477421
40448|Prepaid Deposits|3600|477421
44886|T shirts|7378|502250
44140|Organization Costs, net|17980|490958
41004|NEW BUILDING COSTS|989908|479474
41008|RENT ESCROW|5000|479474
41007|PREPAID INSURANCE|54292|479474
41006|ACCOUNTS RECEIVABLE - OTHER|51477|479474
41005|DUES RECEIVABLE|1106807|479474
40122|Accrued Interest Receivable|13934|475423
40123|Prepaid Insurance|4659|475423
40872|CATHOLIC & PROTESTANT BIBLES (29 @ 29.95 EA.)|869|479094
40877|KOOZIES (29 @ 1.00 EA.)|29|479094
40876|PREPAID POSTAGE DEPOSITS |1607|479094
40875|UAW SHIRTS, JKTS, HATS, SWEATSHIRTS, STKG HATS|2923|479094
40874|RETIREMENT LAPEL PINS ( 200 @ .75 + 5 @ 2.86 EA.)|164|479094
40873|VET PATCHES (7 @ 2.00 EA.)|14|479094
40211|BIBLES  31 CATHOLICS AND 36 PROTESTANT|1407|476027
40212|MAILING PERMIT|185|476027
39767|Loan Origination costs, net|2679|471007
39768|Payroll taxes receivable|1328|471007
38390|INTEREST RECEIVABLE|45681|464918
38392|PREPAID EXPENSES|500|464918
38391|MISCELLANEOUS RECEIVABLES|41466|464918
40316|NONE|0|476715
44342|Interest Receivable|83428|492246
44350|Due to Local 46|51558|492246
44349|Due to General Fund|38848|492246
44348|Distribution to Shareholder|1408247|492246
44347|Due from Apprentice Fund|23607|492246
44346|Due From Death Benefit Fund|104360|492246
44345|Due From Logil Management|150137|492246
44344|Utility Deposits|9800|492246
44343|Due From Affiliates|4885|492246
40332|SECURITY DEPOSIT|960|476967
41495|DEATH BENEFIT FUND|54426|481137
41496|INVENTORY|12457|481137
39254|Prepaid insurance|2209|467780
39256|Prepaid advertising|37680|467780
39255|Prepaid copier|1574|467780
40003|BIBLES|23|474146
40006|HATS|244|474146
40005|SHIRTS|627|474146
40004|SERVICE PINS|290|474146
39527|PREPAID INSURANCE|1631|470348
40308|Security Deposit - Utility Company|50|476634
40309|Other Deposit|250|476634
38980|deposit|500|467086
42179|BIBLES (GIVE AWAY)(17 @ $30EA)|510|487096
39967|Clothing, Stickers, and Other Items for Resale|1673|473933
38502|PREPAYMENTS|3642|465752
38503|ACCRUED INTEREST RECEIVABLE|10503|465752
40236|Bibles|1000|476138
44518|Prepaid Organizational Dues|14400|496759
44519|Amount Due from JACET / Building Association|3126|496759
69584|Deposit Workers Compensation|143|616503
40011|BIBLES (22 BIBLES AT $22.95)|688|474239
38520|SECURITY DEPOSIT - 245 W. ROOSEVELT ROAD|1513|465849
39935|POST OFFICE MAILING DEPOSIT|336|473603
39939|HATS, SHIRTS, JACKETS, ETC.|5865|473603
39938|BIBLES|644|473603
39937|WATER  METER DEPOSIT|15|473603
39936|GAS METER DEPOSIT|250|473603
41200|Supplies for resale|6949|480090
41125|NONE|0|479858
40700|JACKETS, HATS AND TOOLS |35879|478431
40702|ACCRUED INTEREST RECEIVABLE |13186|478431
40701|PREPAID EXPENSES |22684|478431
41652|OTHER PAYROLL DEDUCTION |105|482282
41566|SECURITY DEPOSIT - RENT|4550|481316
44240|DEFERRED COMPENSATION|116267|491547
41399|Prepaid State of New Jersey Payroll Tax|6127|480848
38628|Utility deposits|842|466327
38630|Undeveloped land|58116|466327
38629|Organization costs|674|466327
41255|Security Deposit|240|480211
44129|NONE|0|490821
42996|DUE FROM LOCAL|560|489477
40732|Flags|585|478583
40737|Postage in Meter|711|478583
40736|Softballs|65|478583
40735|Mugs|78|478583
40734|Bibles|1116|478583
40733|Pins, Emblems, Stickers, and Patches|3353|478583
44613|SECURITY DEPOSIT|1280|497879
44614|PAYROLL TAX REFUND|5272|497879
41915|INVESTMENT IN BUILDING CORPORATION|25798|482740
39668|Prepaid payroll taxes|845|470750
41956|CONSTRUCTION IN PROGRESS|1465367|486641
41957|CONSTRUCTION COSTS TO BE REIMBURSED |200000|486641
44114|NONE|0|490721
38599|Dues Receivable|52687|466188
38602|Deposits|627|466188
38601|Supplies|250|466188
38600|Interest Receivable|1994|466188
38606|NONE|0|466211
40839|ESCROW ACCOUNT FOR BUILDING|28526|479030
42699|Workers' compensation insurance deposit|1941|488949
41975|N/A|0|486677
40476|PREPAID EXPENSES|500|477568
40475|INVENTORY - APPAREL|2263|477568
40477|DUE FROM TEMPORARILY RESTRICTED FUNDS|42245|477568
41155|Interest Receivable|429|479941
41158|Hiring Hall Fee Obligation|45429|479941
41157|Utility Deposit|1949|479941
41156|Prepaid Expenses|35787|479941
40692|Security Deposit on space rented|1700|478385
40097|Shirts|705|475320
40102|cookbooks|280|475320
40101|safety glasses|42|475320
40100|watches|1100|475320
40099|receiver plugs|1100|475320
40098|hats|40|475320
38822|DEFERRED COMPENSATION|89781|466780
40152|3717, 3727, 3737 Camino Del Rio South, San Diego|89141|475703
40153|Union Shirts/Hats, etc on hand for sale to members|1556|475703
44230|NONE|0|491349
39367|Other Assets|5793|469219
39271|DEPOSITS|2269|468188
38975|Allowance for change in M.V. - Certificates of Dep|71431|467069
42220|PREPAID INSURANCE|1705|487170
38917|UTILITY DEPOSITS|125|466993
38501|Supplies Inventory|5773|465711
41744|SECURITY DEPOSIT|2600|482425
42186|Deposit|454|487110
42187|Security Deposit|3300|487110
40300|Option Air Credits|10000|476604
39962|Prepaid Insurance|9010|473920
44374|NONE|0|493415
42935|IATSE PER CAPITA STAMPS|124490|489409
42937|SECURITY DEPOSITS|5000|489409
42936|PREPAID EXPENSES|8378|489409
41565|Prepaid expenses|1265|481314
41734|Bibles|366|482409
41740|Veterans Committee Shirts and Hats|275|482409
41739|Jackets|400|482409
41738|Out of a Job Yet Magnetic Bumper Stickers|160|482409
41737|Postage in Postage Due Account|131|482409
41736|Postage in Newspaper Account |358|482409
41735|Postage in Meter|606|482409
51716|NONE|0|533588
40899|DEPOSITS|2108|479152
40901|TRANSFERS RECEIVABLE|583|479152
40900|SUPPLIES FOR UNION FUNCTIONS|2664|479152
44117|NONE|0|490773
40811|Prepaid Rent|50400|478923
40813|Prepaid Insurance|7719|478923
40812|Prepaid Attorney Fees|583|478923
38470|Refundable Rent Deposit - Springfield, MO Office|800|465450
42412|PREPAID EXPENSES|1396|488265
42674|HATS / SHIRTS|286|488900
34221|SECURITY DEPOSITS|7560|439408
39854|NOT APPLICABLE-NO OTHER ASSETS|0|472167
42586|INVENTORY|8588|488777
42588|AMOUNTS DUE FROM HEALTHCARE PLAN|7731|488777
42587|PREPAID EXPENSES|4285|488777
51593|PREPAID RENT & UTILITIES|1927|532455
40459|Prepaid Expenses|6091|477468
40460|Other Receivables|23199|477468
39581|SECURITY DEPOSIT|2077|470472
39582|DUE FROM AFFILATED PLANS|38878|470472
44137|NONE|0|490914
43102|Prepaid Expenses|183723|489609
43104|Adjustment to Market - Investments|118482|489609
43103|Deposit|3000|489609
42409|DEPOSITS WITH CARRIERS, AIRLINES AND PROPERTY MGT|10279|488246
42410|REIMBURSABLE ADVANCES|6609|488246
44395|14 Mens Watches @ $64.50 each|903|494508
44396|1 Womens Watch @ $64.50 each|65|494508
41949|SECURITY DEPOSIT - RENT|18860|486588
42764|Prepaid Insurance|4212|489100
42765|Prepaid Expenses - Other|2694|489100
41935|DEPOSIT - WORKERS COMPENSATION|1000|482790
39994|DEPOSIT WORKERS COMPENSATION|266|474085
39995|CINELECT INC|3018461|474085
38535|LAND-BURIAL PLOT, AT COST|700|465999
38537|PREPAID PAYROLL TAXES|357|465999
38536|SECURITY DEPOSIT|2769|465999
38686|N/A|0|466406
55254|Deposits|80|549508
38596|NONE|0|466163
40781|319 BREAST CANCER AWARENESS  T-SHIRTS|0|478837
40785|BIBLES|900|478837
40784|VETERANS POW/AMERICAN/MILITARY BRANCH FLAGS|485|478837
40783|306 MOBILIZING LOGO T-SHIRTS|0|478837
40782|200 MARK ALLEN MEMORIAL RIDE BUTTONS |0|478837
40253|LABOR TEMPLE BONDS|2625|476305
38942|Refundable Deposit - Worker's Comp|744|467023
44118|NONE|0|490774
41685|Inventory|7593|482323
41686|Cash Advances|450|482323
44769|Escrow for payback claims|2241122|500629
44771|Due from related funds|18939|500629
44770|Prepaid expenses|142574|500629
40384|SECURITY DEPOSIT|2900|477283
38407|Shares in ditch company|60|464992
44106|NONE|0|490637
41169|Security Deposits|1420|479985
37738|NONE|0|452533
39631|Deposits|32|470643
42642|BUILDING REFINANCE RECEIVABLE|469602|488856
42650|REIMBURSEMENT RECEIVABLE |14851|488856
42649|PREPAID POSTAGE|18919|488856
42648|SECURITY DEPOSITS|52027|488856
42647|PREPAID INSURANCE|56716|488856
42646|INVESTMENT INCOME RECEIVABLE |104559|488856
42645|PREPAID RENT|110151|488856
42644|PREPAID PROGRAM EXPENSES|116500|488856
42643|DUE FROM AFFILIATES|284746|488856
41042|Supplies for resale|7185|479567
40777|PREPAID EXPENSES|346|478790
40156|Hats, Shirts, Pins, and other items for sale|5810|475749
38840|NONE|0|466834
39652|FLORIDA BUILDING TRADES OFFICE|6667|470674
39654|PREPAID INSURANCE|1372|470674
39653|PREPAID RENT|2082|470674
41067|Prepaid Insurance|15144|479623
41068|Deposits|2958|479623
39659|DUE FROM OTHER FUNDS|48579|470722
39662|INTEREST RECEIVABLE|3177|470722
39661|PREPAID INSURANCE|13523|470722
39660|INVENTORY OF TOOLS AND CLOTHING|3744|470722
42000|SECURITY DEPOSITS|19310|486702
42273|Prepaids|8794|487377
40251|DUE FROM LOCAL 731 LABOR MANAGEMENT COOP. COMM.|23510|476301
40252|DUE FROM LOCAL 731 BENEFIT FUNDS |12372|476301
43177|Prepaid Expenses|7197|489749
44437|FICA Payable|1080|495363
38870|N/A|0|466915
43080|DUE FROM MUSICIANS CLUB|166468|489554
43081|PREPAID INSURANCE|46097|489554
40083|PREPAID EXPENSES|127913|475237
40084|DEPOSITS|10636|475237
40267|NONE|0|476375
42549|BUILDING INVESTMENT|331370|488693
43139|MISC. RECEIVABLES|74|489700
43141|RENT DEPOSIT|2999|489700
43140|INVENTORY|1352|489700
39227|PREPAYMENTS|4553|467659
39228|ACCRUED INTEREST RECEIVABLE|4016|467659
41171|Deposit|100|479988
40377|Deposits|4169|477268
40378|Interest receivable|13303|477268
41427|Shirts, hats, etc. for resale|38|480885
41428|Bibles|1137|480885
40749|Inventory|54763|478628
44781|Member underpayment|13177|500928
42446|DUE FROM MEMBER|50|488442
44272|IBEW Hardship & Benevolent Fund|2911331|491865
44274|Prepaid expense|32335|491865
44273|Assets held under a deferred compensation plan|314860|491865
42321|LOAN FEES ON SWAP LOAN|14757|487618
42322|MORTGAGE LOAN FEES|12829|487618
40453|UTILITY DEPOSITS|120|477446
38737|None|0|466557
38395|Returned checks|2966|464933
38396|Architectural fees|30734|464933
40339|ACCRUED INTEREST RECEIVABLE|5074|476990
40341|SUPPLIES FOR RESALE INVENTORY|900|476990
40340|PREPAID EXPENSES|3277|476990
44877|BIBLE INVENTORY 140 BIBLES AT COST|4060|502210
44880|VETERANS HATS 47 HATS|282|502210
44879|VETERANS T-SHIRTS 79 T-SHIRTS|474|502210
44878|WATCHES79 WATCHES|5609|502210
40228|UNEXPIRED INSURANCE|4923|476068
39691|Prepaid insurance (America's Insurance Center)|4221|470850
39693|Prepaid expenses (Wells Fargo)|1164|470850
39692|Prepaid insurance (Capacity Coverage Company of NJ|1028|470850
41189|DUE FROM RELATED ORGANIZATIONS|1328363|480063
41190|DEPOSITS|3180|480063
42570|DEPOSIT - RENT|1326|488736
38981|NONE|0|467088
40173|PREPAID INSURANCE|3333|475839
38830|Not Applicable|0|466817
42867|13 Catholic Bibles @ $16.95 ea.|220|489259
42868|12 King James Bibles @ $17.95 ea.|215|489259
40347|Prepaid expenses|7297|477023
42862|SECURITY DEPOSIT|2820|489250
42863|PROMOTIONAL GOODS|3568|489250
41474|UTILITY DEPOSITS|2000|481098
41475|PREPAIDS|720|481098
38439|PREPAID EXPENSES|1150|465183
38441|LEASED EQUIPMENT CAPITALIZED|4120|465183
38440|WORKERS COMPENSATION DEPOSIT|86|465183
42965|LEASE DEPOSIT|975|489436
45147|Utility Deposits|193|504046
40626|PREPAID INSURANCE|13740|478075
40627|DEPOSITS|100|478075
38927|DEPOSITS|926|467007
38928|PREPAID INSURANCE|8236|467007
40551|RENT SECURITY DEPOSITS|4160|477828
44053|none|0|490265
40661|NONE|0|478310
39095|Local 150 Building Corporation|2255608|467256
39096|INVENTORY|6928|467256
42640|STOCK - UNION CO-OP|148|488851
40027|Shirts, hats, bibles, watches and pins|860|474454
41197|Prepaid Workers' Compensation|1509|480086
41198|Inventory - Promotional Items|3286|480086
42234|SECURITY DEPOSIT|4150|487206
46641|PREPAID EXPENSES|466|507828
38967|PREPAID EXPENSES|4662|467047
41502|Security Deposit|212|481153
39799|Security Deposit (Phone Lease)|136|471525
41264|Prepaid items|5669|480243
39921|bibles that were purchased in 2002|185|473527
39951|Special Activities Items for resale|2283|473849
39952|Food Pantry gift cards|141|473849
38771|Due from retirment fund|1280|466638
44798|I.A.M.A.W. District Lodge 141 Building Corp.|64046|501172
42582|Due from UA for 50 year members|3411|488772
42584|Due from Affiliates|21385|488772
42583|Security Deposits|1350|488772
39158|Prepaid expenses|318|467306
41564|Security Deposit|7420|481310
38066|PREPAID INSURANCE|1793|460262
38067|PREPAID RENT|650|460262
41172|ACCRUED INTEREST RECEIVABLE|2529|480004
38651|Prepaid Insurance|18122|466350
38653|Prepaid Rent|800|466350
38652|Prepaid Taxes|9474|466350
38738|PAYROLL TAX OVERPAYMENT|242|466559
38161|Contributions due from administrator|76451|461486
38166|Accured interest receivable|505|461486
38165|Deposits|1600|461486
38164|Prepaid expenses|2873|461486
38163|Members dues receivable|6040|461486
38162|Fees due for coordinator/secretarial services|7259|461486
40840|Cash Surrender Value - Life Insurance|15630|479032
42374|Prepaid Insurance|6146|487936
38806|EXPENSE AND BENEFIT ADVANCES|10600|466698
38809|PREPAID EXPENSES|19|466698
38808|PREPAID INSURANCE|35402|466698
38807|RETURNED CHECKS|200|466698
39432|INVENTORY OF HATS AND T-SHIRTS|6291|469740
39049|UTILITY DEPOSITS|249|467167
39051|PREPAID PAYROLL TAXES|481|467167
39050|OTHER INVESTMENTS - ARKANSAS|1297|467167
42055|Prepaid Expense (liability insurance)|5406|486783
42056|Inventory|3197|486783
40328|NONE|0|476949
40288|WATCHES SERVICE AWARDS|1356|476519
40291|CLOCKS|828|476519
40290|BIBLES|2245|476519
40289|RINGS SERVICE AWARDS|19239|476519
41872|Overpayment of payroll taxes|21836|482631
41760|Prepaid Expenses|4065|482435
40632|Deposits|464|478167
40045|SECURITY DEPOSITS|900|474714
40241|CLOCKS|109|476146
40237|BIBLES|2000|476146
40240|SWEATERS, JACKETS|230|476146
40239|CAPS|90|476146
40238|T SHIRTS, SHIRTS|352|476146
38442|INVENTORIES|4019|465190
38444|CERTIFICATE OF DEPOSITS|184274|465190
38443|LABOR TEMPLE BUILDING CERT|6900|465190
39514|Security deposit - office rent|2254|470206
38677|UNION APPAREL|1890|466387
39141|REFUNDABLE DEPOSIT|23|467296
39142|PAYROLL RELATED ASSETS|4934|467296
40412|UTILITY SECURITY DEPOSIT|1950|477370
40413|EXCHANGE|9|477370
44377|MISC. OFFICE SUPPLIES|200|493783
44380|T-SHIRTS  7 @ $10.00|70|493783
44379|WATCHES (1 LADIES   2 GENTS)  3 @ $30.00 EACH|90|493783
44378|POSTAGE|44|493783
40689|Accrued interest receivable on dividends|469|478383
38862|Payroll taxes receivable|2709|466899
38864|Employee advances|350|466899
38863|Rental maintenance escrow|300|466899
40947|NONE|0|479220
42386|CERTIFICATE OF DEPOSIT|15701|488034
40878|n/a|0|479096
38754|INVENTORY OF T-SHIRTS (ESTIMATED)|5857|466604
38757|PURPOSES ONLY.  IT WAS NOT SUBJECTED TO AUDIT.)|0|466604
38756|(THE INFORMATION ON THIS PAGE IS FOR DISCLOSURE|0|466604
38755|PRE-PAID PAYROLL DEPOSIT|1733|466604
38971|PREPAYMENTS|4929|467055
38972|ACCRUED INTEREST RECEIVABLE|8507|467055
40532|SECURITY DEPOSIT|150|477763
40534|AUTO DEPOSIT|500|477763
40533|UTILITY DEPOSIT|350|477763
41089|NONE|0|479715
38679|Inventory|40826|466401
38680|Building Corporation Book Value|400402|466401
41160|PREPAID INSURANCE|11049|479960
41162|PAYROLL TAX OVERPAYMENT|4060|479960
41161|DUES RECEIVABLE|595871|479960
40670|Inventory for Resale|4319|478320
40676|Flags|194|478320
40675|Retiree Pins|1750|478320
40674|Hunter Safety Hats|93|478320
40673|Inventory for Fundraising|988|478320
40672|Bibles|2759|478320
40671|Voluntary T-Shirts|406|478320
39025|Inventory|6109|467132
38572|None|0|466084
38978|Due from Local 451 Vacation Fund|750|467084
38979|Accrued Interest|45|467084
42814|VANGUARD FUNDS|201697|489161
40018|Inventory for resale|756|474332
39190|NONE|0|467418
40975|SECURITY DEPOSIT - CHICAGO OFFICE|4500|479305
40976|SECURITY DEPOSIT - FLORIDA OFFICE|1500|479305
41110|Ohio Bureau of Workers' Compensation Deposit|691|479819
41112|Prepaid Rent|6900|479819
41111|Prepaid Insurance|4705|479819
38833|INTEREST ON NOTES RECEIVABLE|4750|466828
38834|NOTES RECEIVABLE|214331|466828
39106|Liquor License|15863|467273
39111|Due from Supplemental Welfare Fund|36353|467273
39110|Due from Apprentice Fund|92326|467273
39109|Due from Annuity Fund|17598|467273
39108|Inventory - Supplies|17277|467273
39107|Inventory - Bar|5007|467273
41395|STOCK SALINA LABOR BUILDING|1590|480844
41396|SECURITY DEPOSIT - ST JOE|2300|480844
41380|ADVANCES FOR RELATED FUNDS|262420|480820
41382|PREPAID PAYROLL TAXES|14|480820
41381|DEPOSIT FOR OFFICE CONDOMINIUM-2 MONTH ASSOCIATION|7806|480820
42877|None|0|489277
44104|N/A|0|490630
42044|Payroll tax overpayment to be refunded|8673|486770
40703|NONE|0|478432
41251|PREPAID EXPENSES|1192|480199
42090|NONE|0|486848
38647|PREPAID INSURANCE|514|466346
42180|Office supplies, Janitorial supplies, etc|5000|487097
40248|BWC deposit|202|476249
38932|DEFERRED COMPENSATION AGREEMENT|133934|467013
44095|LEASE DEPOSIT|1118|490562
40727|NONE|0|478549
40128|Closing Costs (Net of Amortization)|2371|475479
40130|Prepaid Insurance|2992|475479
40129|Security Deposit|125|475479
38434|NONE|0|465141
41391|Security Deposit|4121|480836
42324|PAYROLL STATE & FEDERAL DEPOSITS|557|487622
42547|Security Deposits|2000|488692
42548|Real Estate project to reconstruct Auditorium|364986|488692
40177|RETURNED CHECKS|614|475850
40561|Prepaid Insurance|8239|477873
39999|BIBLES|1033|474089
40000|SERVICE PINS|3069|474089
40949|UAW WOMEN'S WATCHES    (50)|3000|479223
40954|POW HATS  (4)|80|479223
40953|UAW TRAILER HITCHES  (10)|150|479223
40952|UAW MEN'S (RETIREE) WATCHES - GIFT   (33)|2112|479223
40951|UAW WOMEN'S (RETIREE) WATCHES - GIFT    (16)|1088|479223
40950|UAW MEN'S WATCHES  (39)|2340|479223
42602|SUPPLIES FOR RESALE|9450|488814
44419|Deposit - Workers' Compensation|91|495300
44420|Rent Deposit|1298|495300
38425|Employee Advances|3959|465111
38428|Inventory|28213|465111
38427|Accrued Interest Receivable|12188|465111
38426|Prepaid Insurance|22484|465111
44241|POSTAGE|100|491675
44243|BIBLES |160|491675
44242|MISC OFFICE SUPPLIES|200|491675
40562|DEPOSIT - WATER METER|150|477891
40569|147 RETIREE LICENSE PLATES @ 3.00|441|477891
40568|161 RETIREE HATS @ 4.50|725|477891
40567|25 SERVICE RINGS  @ 67.50|1688|477891
40566|77 BIBLES @ 27.95|2152|477891
40565|DEPOSIT @ US POST OFFICE - ADDRESS CHANGES|22|477891
40564|DEPOSIT @ US POST OFFICE - NEWSPAPER|1694|477891
40563|DEPOSIT - POSTAGE METER (FLINT,MI)|73|477891
40268|SECURITY DEPOSIT - OFFICE LEASE|14385|476393
44636|DEF MTG COSTS, NET OF ACCUM AMORT OF $1,095|2557|498496
44638|SECURITY DEPOSIT|995|498496
44637|PREPAID PAYROLL TAXES|1093|498496
42919|Security Deposits|28000|489383
42921|Interest Income Receivable|5403|489383
42920|Prepaid Insurance|78054|489383
38620|DUE FROM AFFILIATED FUNDS|1475|466287
38718|NONE|0|466513
40867|Rent Deposit|1100|479079
39342|Security Deposit|1810|468952
39343|Exchange|3443|468952
41761|PREPAID EXPENSES|496843|482436
41762|SECURITY DEPOSITS|33226|482436
39655|Deposit - Coast Pro Rata Committee|40707|470705
39657|Prepaid Expenses|52326|470705
39656|Deposit - Longshore Labor Relations Committee|25000|470705
38791|INVENTORY FOR RESALE|13221|466678
