OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
156131||Renovation of Fort Lauderdale Property|37976|37976|37976|561873
162429||Invesco SR LN FD Mutual Fund|3012|3012|3012|582720
162432||PIMCO INTAL RETURN FD Mutual Fund|270|270|270|582720
162431||Lord Abbet INVT TR Mutual Fund|1730|1730|1730|582720
162430||Cohen & Steers PFD Mutual Fund|1426|1426|1426|582720
162343||AFL-CIO HOUSING INVESTMENT TRUST|23967|23967|23967|582667
162339||COMPUTER|1378|1378|1378|582667
162342||MUNICIPAL OBLIGATIONS|137008|137008|137008|582667
162341||CORPORATE BONDS|262870|262870|262870|582667
162340||US TREASURY SECURITIES|104755|104755|104755|582667
160723||INVESTMENTS|742883|742883|742883|579561
160725||1360 PLEASANTVILLE RD, BRIARCLIFF MANOR, NY 10510|147715|147715|147715|579561
160724||AUTOMOBILES|97166|97166|49961|579561
156341||MARKETABLE SECURITIES|4480|4480|4480|562103
161376||OFFICE EQUIPMENT|44015|44015|44015|580858
161379||BUILDING IMPROVEMENTS|9162|9162|9162|580858
161378||ADDITIONAL BUILDING COST|64434|64434|64434|580858
161377||VEHICLE|32290|32290|32290|580858
166284||2 laptop computers|||2638|586507
166285||LED outdoor sign|||45179|586507
163886||2014 FORD EDGE|24644|24644|24644|584024
161793||Building & land|76230|76230|76230|581621
161796||Land|6629|6629|6629|581621
161795||Office Equipment|5381|5381|5381|581621
161794||Basement remodeling|5066|5066|5066|581621
163885||OFFICE EQUIPMENT|2692|2692|2692|584021
167444||Mutual Funds|159037|159037|159037|589834
167445||Automobiles|52475|52475|52475|589834
162129||COMPUTER|1271|1271|1271|582264
147841||NONE|0|0|0|543375
155615||Ice Machine|4900|4900|4900|561062
155618||Other|885|885|885|561062
155617||Purchase Securities|6719|6719|6719|561062
155616||Computer|1403|1403|1403|561062
156289||Office Equipment|421|421|421|562052
156290||Certificates of Deposit|1119000|1119000|1119000|562052
165631||SOFTWARE |1344|1344|1344|585766
165634||COPIER|2974|2974|2974|585766
165633||SCANNER|512|512|512|585766
165632||BACKUP SYSTEM|900|900|900|585766
161120||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|156652|156652|156652|580237
161122||BANK OF CHINA - CD|85000|85000|85000|580237
161121||COMPASS BANK - CD|71000|71000|71000|580237
164842||COMPUTERS|4584|4584|4584|585003
155825||New Roof|19300|19300|19300|561545
155831||Printer w/ ID Card|2432|2432|2432|561545
155830||2 Computers|2082|2082|2082|561545
155829||Roofing Repairs after Brickwork|3900|3900|3900|561545
155828||Power Wash & Waterproof Buidling|7585|7585|7585|561545
155827||Repair Front Steps|4660|4660|4660|561545
155826||Rebuild Parapet Wall|50330|50330|50330|561545
163336||2014 GMC Sierra Pickup Truck|49846|40707|33939|583521
163347||Money Market Mutual Funds|73644|73644|73644|583521
163346||Fixed Income|173888|173888|173888|583521
163345||Mutual Funds|1088517|1088517|1088517|583521
163344||Common Stock|62417|62417|62417|583521
163343||Transamerica L Share Annuity|4400000|4400000|4400000|583521
163342||Video Conferencing Equipment|64766|64766|64766|583521
163341||Display Case|2800|2753|2800|583521
163340||2015 GMC Sierra Pickup Truck|37917|37285|37917|583521
163339||2014 Chevy K 1500|41583|38811|20183|583521
163338||2014 Ford Taurus|39322|36045|17572|583521
163337||2014 Chevy Truck|45343|38541|31400|583521
166936||3 DELL OPTIPLEX 3020 MT|2035|2035|2035|587268
161798||2015 Jeep|44666|43177|44666|581622
161800||Purchase of Investments (Tocqueville)|1171922|1171922|1171922|581622
161799||Konica Copier|6312|5680|6312|581622
161797||2015 Ford Explorer|39400|36773|39400|581622
162270||COMMON STOCK|1952862|1952862|1952862|582531
162276||IMPROVEMENTS - YOUNGSTOWN|67247|67247|67247|582531
162275||IMPROVEMENTS - ZETA DRIVE|141275|141275|141275|582531
162274||OFFICE FURNITURE, FIXTURES & EQUIPMENT|52325|52325|52325|582531
162273||VEHICLES|200966|200966|200966|582531
162272||MORTGAGE PAYMENTS|383971|383971|383971|582531
162271||MUTUAL FUNDS|394761|394761|394761|582531
164034||FILING CABINET|50|50|50|584125
164042||TEMPLETON GLOBAL BOND FUND|31000|31000|31000|584125
164041||PIMCO INCOME FUND|20000|20000|20000|584125
164040||PIMCO INVESTMENT GRADE|24000|24000|24000|584125
164039||DIGITAL VOICE RECORDER|272|272|272|584125
164038||LASER PRINTER|217|217|217|584125
164037||ADDRESS PRINTER|9921|9921|9921|584125
164036||3 WIRELESS HEADSET SYSTEM|1461|1461|1461|584125
164035||AMERICAN BALANCED FUND|100005|100005|100005|584125
164177||WELLS FARGO MUTUAL FUNDS|750000|750000|750000|584189
164193||SOFTWARE-IBM WEBSHERE DEVELOPMENT|3653|3653|3653|584189
164192||COMPUTERS|21175|21175|21175|584189
164191||MEETING HALL AV UPGRADE|19398|19398|19398|584189
164190||WINDOW COVERINGS - SPOKANE|1425|1425|1425|584189
164189||2 COMPUTERS|4344|4344|4344|584189
164188||COMPUTER|1196|1196|1196|584189
164187||COMPUTER|1916|1916|1916|584189
164186||EVERETT  PHONE BANKING|4902|4902|4902|584189
164185||TELEPHONES -EVERETT PHONE BANKING|3548|3548|3548|584189
164184||WORK STATIONS -AUBURN|4336|4336|4336|584189
164183||WORK STATIONS - EVERETT|8039|8039|8039|584189
164182||TRAILER WRAP|3720|3720|3720|584189
164181||UTILITY TRAILER|8538|8538|8538|584189
164180||5 COMPUTERS|5573|5573|5573|584189
164179||PAPER CUTTER|5620|5620|5620|584189
164178||COMPUTER  POWER SUPPLY|11674|11674|11674|584189
164010||VARIOUS|285883|285883|285883|584089
166407||WELLS FARGO INVESTMENT ADVISORS|82221|82221|82221|586686
156544||GOVERNMENT OBLIGATIONS|601357|601357|601357|562291
156540||CASH EQUIVALENTS|15082957|15082957|15082957|562291
156543||COMMON STOCK|1059390|1059390|1059390|562291
156542||ELECTRONIC TRADED FUNDS|98318|98318|98318|562291
156541||MUTUAL FUNDS|13512878|13512878|13512878|562291
156549||BLDG IMPROVEMENTS-BRIDGEPORT OFFICE|5916|5916|5916|562291
156548||BLDG IMPROVEMENTS-260 PATCHWAY RD; DUNCANVILLE, PA|210084|210084|210084|562291
156547||OFFICE FURNITURE, FIXTURES, AND EQUIPMENT|123560|123560|123560|562291
156546||BUILDING IMPROVEMENTS - RIDGE ROAD OFFICE|307976|307976|307976|562291
156545||AUTOMOBILES|1031484|1031484|839359|562291
163547||COPY MACHINE|6514|6514|6514|583740
158880||Building Improvements, Orlando, FL |5485|5485|5485|563001
158884||2014 Chevrolet Truck|37989|37989|37989|563001
158883||2014 Chevrolet Truck|48754|48754|48754|563001
158882||Signage Jacksonville, FL |792|792|792|563001
158881||Flagpole Jacksonville, FL|2573|2573|2573|563001
154964||Mutual Funds|20000|20000|20000|557847
154966||Investment in office building|8839|8839|8839|557847
154965||Corporate bonds|5080|5080|5080|557847
167001||LAND 27-08 40TH AVE LONG ISLAND CITY NY  11101|3275000|3275000|3275000|587315
167004||GUARANTEED INSURANCE CONTRACTS EARNINGS REINVESTED|34355|34355|34355|587315
167003||BUILDING CLOSING COSTS 27-08 40TH AVE LIC NY 11101|423741|423741|423741|587315
167002||BUILDING 27-08 40TH AVE LONG ISLAND CITY NY  11101|9825000|9825000|9825000|587315
167063||Computer|1086|1086|1086|587365
167064||Dividends reinvested|16280|16280|16280|587365
164680||MUTUAL FUNDS|75603|75603|75603|584870
156407||MUTUAL FUNDS|5590|5590|5590|562205
156408||BUILDING IMPROVEMENTS|1752|1752|1752|562205
167640||Office building|390323|410710|390323|591235
167641||Principal Shares reinvested|1370|1370|1370|591235
159026||(2) shredders|4511|4060|4511|572105
159027||(2) Lenovo Thinkpads|2862|2576|2862|572105
167280||Electronic Touch Time Clock |600||600|587707
167281||Xerox Work Centre 5330 Lease to buy|8835||1789|587707
162048||PURCHASE OF COMPUTER|1584|1584|1584|582069
162050||PURCHASE OF GENERATOR|1136|1136|1136|582069
162049||SECURITY DEPOSIT - RENT|350|350|350|582069
161299||INVESTMENTS|277537|255737|277537|580714
161303||PRINTER|1789|1789|1789|580714
161302||SECURITY CAMERAS|3976|3976|3976|580714
161301||CONTAINER UNIT|2365|2365|2365|580714
161300||INVESTMENT DIVIDENDS - REINVESTED|75436|75436|75436|580714
162082||2014 Ford F-150 (Grandon)|45717|45717|20339|582158
162088||Parking Lot Resurfacing|69194|69194|69194|582158
162087||Chairs for Meeting Room|13360|13360|13360|582158
162086||2014 Ford F-150 (Talley)|43114|43114|19181|582158
162085||2014 Ford F-150 (Welch)|40194|40194|17882|582158
162084||2014 Ford F-150 (Brandt)|41795|41795|18595|582158
162083||2014 Ford F-150 (Forbes)|41590|41590|18503|582158
156082||KONICA MINOLTA BIZHUB|14445|11556|14445|561790
156083||MEMBER SOFTWARE/HARDWARE|7900|7768|7900|561790
158319||Lighting Upgrade|11848|11724|11848|562607
158323||Garmin GPS|177|171|177|562607
158322||2 IPADS|1058|1031|1058|562607
158321||Office Furniture|1569|1490|1569|562607
158320||Shredder|3470|3238|3470|562607
155943||Jeep Grand Cherokee|14505|14505|14505|561701
155296||LAND AND BUILDING 109 PLEASANT DRIVE ALIQUIPPA PA |1328563|1328563|288563|559697
155301||BUILDING MORTGAGE PRINCIPAL PAYMENTS|26099|26099|26099|559697
155300||CAPITALIZED COMPUTER PROGRAMMING COSTS|25650|25650|25650|559697
155299||2014 FORD TAURUS|38767|38767|26517|559697
155298||OFFICE FURNITURE AND EQUIPMENT|41437|41437|41437|559697
155297||BUILDING IMPROVEMENTS 109 PLEASANT DRIVE ALIQUIPPA|66382|66382|66382|559697
168462||Computer Server|9454|9454|9454|595063
168466||Chevy Suburban|47791|47791|47791|595063
168465||6 Chevy Impalas|115466|115466|115466|595063
168464||3 Dell Latitude 15 Laptops|1975|1975|1975|595063
168463||3 Dell Computers|1590|1590|1590|595063
155715||2012 CHEVROLET MALIBU|674|674|674|561356
155710||SCANNER|416|416|416|561356
155714||PROJECTOR|2446|2446|2446|561356
155713||COMPUTER|500|500|500|561356
155712||COMPUTER|920|920|920|561356
155711||COMPUTER|591|591|591|561356
155718||COMMERCE TRUST COMPANY|1660270|1660270|1660270|561356
155717||MERRILL LYNCH|250755|250755|250755|561356
155716||PRINTER|888|888|888|561356
162709||Pop up 10' x 10' tent|156|156|156|583104
162712||6 New Office phones|1410|1410|1410|583104
162711||In office shredder|84|84|84|583104
162710||4 New computers|4089|4089|4089|583104
167781||OFFICE EQUIPMENT|29245|29245|29245|591571
167782||AUTOMOBILES|61660|61660|61660|591571
163390||AUTOMOBILE (1)|21534|21534|21534|583565
163389||MUTUAL FUNDS|240205|240205|240205|583565
163392||BUILDING IMPROVEMENTS|616176|616176|616176|583565
163391||OFFICE FURNITURE AND EQUIPMENT|40487|40487|40487|583565
164952||MARKETABLE SECURITIES|13842746|13842746|13842746|585116
164953||LEASEHOLD IMPROVEMENTS|126894|126894|126894|585116
162147||Building Improvements - 415 W. Second Street|516653|516653|516653|582323
162151||Avaya Phone System|8802|8802|8802|582323
162150||Loan Origination Costs|9868|9868|9868|582323
162149||Fundtrack Software System|2000|2000|2000|582323
162148||Toshiba E-Studio Copier|1079|1079|1079|582323
167642||VEHICLES|67839|67839|67839|591249
167645||Stocks|661769|661769|661769|591249
167644||Mutual Funds|4154532|4154532|4154532|591249
167643||OFFICE EQUIPMENT|20505|20505|20505|591249
165061||AUTOMOBILE|27871|27871|12886|585277
165064||INVESTMENTS-MARKETABLE SECURITIES|192248|192248|192248|585277
165063||OFFICE FURNITURE & FIXTURES|2398|2398|2398|585277
165062||BUILDING IMPROVEMENTS, ST. LOUIS, MO|64913|64913|64913|585277
162243||VEHICLE|49502|49502|49502|582462
162448||General Fund|4557883|4557883|4557883|582737
162454||Furniture and fixtures|64981|64981|64981|582737
162453||Building improvements|375280|375280|375280|582737
162452||Welfare Benefit Plan Fund|339420|339420|339420|582737
162451||Mangerial Deferred Compensation Fund|90239|90239|90239|582737
162450||Industry Advancement Fund|148|148|148|582737
162449||Building Debt Retirement and Maintenance Fund|326547|326547|326547|582737
165359||Flag|2056|2056|2056|585581
165363||Computers (3)|3066|3066|3066|585581
165362||Mutual Funds, Bonds and Marketable Securities|727276|727276|727276|585581
165361||Smoke Alarm|21812|21812|21812|585581
165360||Alarm System|9531|9531|9531|585581
165607||AUTOMOBILES (12)|231817|231817|198579|585754
165611||BUILDINGS & IMPROVEMENTS|34241|34241|34241|585754
165610||U.S. AGENCY OBLIGATIONS|18310|18310|18310|585754
165609||OTHER INVESTMENTS|11401|11401|11401|585754
165608||FURNITURE & FIXTURES|5814|5814|5814|585754
157709||MARKETABLE SECURITIES|36414|36414|36414|562405
162969||First Trust|8633|8633|8633|583201
162976||SPDR Barclays|11225|11225|11225|583201
162968||First TR Dow|41681|41681|41681|583201
162967||Invesco|17130|17130|17130|583201
162966||Barclays|17824|17824|17824|583201
162965||Verifone|7944|7944|7944|583201
162964||Southern Co|2956|2956|2956|583201
162963||Mastercard|12061|12061|12061|583201
162962||GE|14374|14374|14374|583201
162961||Centurylink|6049|6049|6049|583201
162960||Brown Forman|1974|1974|1974|583201
162959||Berkshire Hath|3950|3950|3950|583201
162958||Bank of America|10633|10633|10633|583201
162957||Lazard Emerging|8740|8740|8740|583201
162956||Ivy Balanced|9953|9953|9953|583201
162955||EV Large Cap|4266|4266|4266|583201
162954||Blackrock Global|711|711|711|583201
162953||Alger Emerging|4851|4851|4851|583201
162952||Assured GTY|8800|8800|8800|583201
162951||FPL Group|6060|6060|6060|583201
162950||Lincoln National|5100|5100|5100|583201
162949||BAC Cap|7700|7700|7700|583201
162948||USB Capital|8324|8324|8324|583201
162947||Goldman Sachs|4529|4529|4529|583201
162946||Invesco Mtg|4941|4941|4941|583201
162945||Veriphone|2518|2518|2518|583201
162944||Mastercard|7440|7440|7440|583201
162942||Transfer from Checking to Investment|100000|100000|100000|583201
162943||GE|4572|4572|4572|583201
162992||Lazard Emerging|558|558|558|583201
162991||Ivy Balanced|31200|31200|31200|583201
162990||Ivy Asset|5754|5754|5754|583201
162989||Invesco|36098|36098|36098|583201
162988||Harbor Intl|582|582|582|583201
162987||Federated Muni|26166|26166|26166|583201
162986||Blackrock Global|10592|10592|10592|583201
162985||Alger Emerging|3297|3297|3297|583201
162984||Assured GTY US|8168|8168|8168|583201
162983||FPL Group|23810|23810|23810|583201
162982||Lincoln Nat|2055|2055|2055|583201
162981||BAC Cap|18111|18111|18111|583201
162980||US West Communica|1010|1010|1010|583201
162979||Qwest Cap|8415|8415|8415|583201
162978||USB Cap|10135|10135|10135|583201
162977||Goldman Sachs Capt|11674|11674|11674|583201
162975||Market Vectors|5770|5770|5770|583201
162974||Ishares Internatl|8230|8230|8230|583201
162973||Global X Social|7510|7510|7510|583201
162972||FT FTSE|4460|4460|4460|583201
162971||First Trust S&P|20340|20340|20340|583201
162970||First Trust NA|9654|9654|9654|583201
157743||Apt. 2 Remodel Princeton, WV|2593|2593|2593|562423
157755||100,000 General Electric Corp Bond 5.25% 12/06/201|113854|113854|113854|562423
157754||50,000 Berkshire Hathaway Inc Corp Cond|51605|51605|51605|562423
157753||100,000 Walmart Stores Inc. Corp Bond 4.25% 04/15/|109770|109770|109770|562423
157752||100,000 US Treasury N/B .5% 08/15/2021|99100|99100|99100|562423
157751||125,000 FNMA Sovereign Agency 2.375% 04/11/2016|130970|130970|130970|562423
157750||125,000 FHLB Sovereign Agency 4.75% 12/16/2016|140998|140998|140998|562423
157749||125,000 US Treasury N/B 2.75% 12/31/2017|133894|133894|133894|562423
157748||125,000 FHLMC Bond 4.75% 11/17/2015 |136403|136403|136403|562423
157747||2013 Ford Edge|17757|17757|17757|562423
157746||Office Furniture|1200|1200|1200|562423
157745||Printers|617|617|617|562423
157744||Laptop Computer|1177|1177|1177|562423
167561||Automobiles|87111|87111|87111|590947
167563||Furniture and equipment|7312|7312|7312|590947
167562||Computers|16947|16947|16947|590947
164882||Pimco Unconstrained and reinvestments|28210|28210|28210|585060
164880||Goldman, Sachs and reinvestments|88694|88694|88694|585060
164881||Pimco and reinvestments|20845|20845|20845|585060
164884||Delaware reinvestments|493|493|493|585060
164883||Virtus Opportunies and reinvestments|46089|46089|46089|585060
166871||Morgan Stanley Govt Money Market Fund-  reinvested|3|3|3|587193
161460||MAINSTAY FUND|28834|0|28834|581017
161461||FURNITURE & FIXTURES/OFFICE EQUIPMENT|8303|0|8303|581017
157789||Computers and Computer System|7844|7844|7844|562449
165866||Building Improvements:  Various Locations|274538|274538|274538|585969
165869||Smith Barney:  Investments in Mutual Funds|88667|88667|88667|585969
165868||Office Furniture & Equipment|309383|309383|309383|585969
165867||Automobiles|1239848|1239848|1239848|585969
166631||PURCHASE OF BANK OF AMERICA MONEY MARKET RESERVES|326242|326242|326242|586925
166635||PURCHASE OF FEDERATED PRIME VAL OBLIGATIONS|87194|87194|87194|586925
166634||PURCHASE OF SHORT TERM BOND FUND|215000|215000|215000|586925
166633||PURCHASE OF COLUMBIA INCOME OPPORTUNITIES FUND|429|429|429|586925
166632||PURCHASE OF OTHER FIXED INCOME|1044204|1044204|1044204|586925
162557||DIVIDEND REINVEMENTS|18962|18962|18962|582869
164582||REINVESTED DIVIDENDS|138610|138610|138610|584749
160867||AIR CONDITIONER|8255|8255|8255|579772
160868||AFL-CIO HOUSING INVESTMENT TRUST |25122|25122|25122|579772
158558||Ashwaubenon WI Taxable Promissory Notes|75000|75000|75000|562725
158582||Office Equipment|79117|79117|79117|562725
158581||Land Improvements - St. Paul, MN|30381|30381|30381|562725
158580||Furniture|4477|4477|4477|562725
158579||Building Improvements - St. Paul, MN|55410|55410|55410|562725
158578||Building Improvements - Madison, WI|19886|19886|19886|562725
158577||Building Improvements - Des Moines, IA|165191|165191|165191|562725
158576||Building Improvements - Bemidji, MN|332133|332133|332133|562725
158575||Building Construction in Progress - Omaha, NE|339|339|339|562725
158574||Building Construction in Progress - Virginia, MN|4960|4960|4960|562725
158573||Building Construction in Progress - Papillion, NE|427422|427422|427422|562725
158572||Vanguard 500 Index Fund Signal|85000|85000|85000|562725
158571||Vanguard Total Bond Market Index Signal|8|8|8|562725
158570||US Treasury Notes|237408|237408|237408|562725
158569||US Bancorp|85928|85928|85928|562725
158568||Oak Creek WI Taxable Promissory Notes|30381|30381|30381|562725
158567||Goldman Sachs Financial Square|1060079|1060079|1060079|562725
158566||Gilead Science Inc.|60711|60711|60711|562725
158565||General Electric|103347|103347|103347|562725
158564||Government National Mtg Assn Pool|65586|65586|65586|562725
158563||Fannie Mae|64610|64610|64610|562725
158562||Freddie Mac|75000|75000|75000|562725
158561||Federal Farm Credit Bank|75000|75000|75000|562725
158560||East Central TX Independent School District |80000|80000|80000|562725
158559||Cummins Inc.|60173|60173|60173|562725
163153||INVESTMENT-MARKET RECOVERY|264685|264685|264685|583380
161196||TITAN MODEMS|496|496|496|580522
161197||ASUS LAPTOP|766|766|766|580522
160483||CARRIER AC UNIT|7823|7774|7823|578835
165055||12 AUTOMOBILES|250165|351442|250165|585273
165060||MUTUAL FUNDS|89730|89730|89730|585273
165059||NEW SERVER - PEWAUKEE|1548|1548|1548|585273
165058||6 LENOVO THINKPAD COMPUTERS|11086|11086|11086|585273
165057||OFFICE FURNITURE|2514|2514|2514|585273
165056||ACCESSORIES & UPGRADES FOR AUTOMOBILES|2263|2263|2263|585273
158939||VECHICLE|39156|35240|39156|563152
161526||Computers|1519|1519|1519|581134
164506||Stocks, Bonds, Mututal Funds|196773|196773|196773|584512
164508||OFFICE FURNITURE AND COMPUTERS|15277|15277|15277|584512
164507||BUILDING REMODEL|66949|66949|66949|584512
167284||HARTFORD MUTUAL FUNDS|7950|7950|7950|587762
167294||LAND - SAN RAFAEL|694809|694809|694809|587762
167293||BUILDING - SAN RAFAEL|314980|314980|314980|587762
167292||BUILDING IMPROVEMENTS - SAN MATEO|38467|38467|38467|587762
167291||FURNITURE|691|691|691|587762
167290||AUTOMOBILES|119295|119295|119295|587762
167289||JOHN HANCOCK ANNUITY|73315|73315|73315|587762
167288||GALENA BIOPHARMA INC STOCK|11138|11138|11138|587762
167287||GREAT AMERICAN ANNUITY|6481|6481|6481|587762
167286||MAINSTAY TOTAL RETURN BOND FUND|12066|12066|12066|587762
167285||MAINSTAY MODERATE ALLOCATION FUND|5582|5582|5582|587762
159018||Reinvested Dividends|22699|22699|22699|563481
159020||Office Equipment|2836|2836|2836|563481
159019||2014 GMC Sierra|20171|19524|9921|563481
155368||AUTO PURCHASED|11155|11155|11155|560215
161983||American Balance Fund CI C|1753|1753|1753|581942
161984||Franklin Utilities Fund CI C|1373|1373|1373|581942
163103||Projector|583|583|583|583336
163111||Loan Fees|1679|1679|1679|583336
163110||Building Expansion|239903|239903|239903|583336
163109||Shredder|429|429|429|583336
163108||Monitor|360|360|360|583336
163107||Phone|225|225|225|583336
163106||Printer|350|350|350|583336
163105||Desk|563|563|563|583336
163104||Computers|4871|4871|4871|583336
160945||Marketable Securities|2334008|2334008|2334008|579866
160946||Deposit toward computer software purchased in 2015|5000|5000|5000|579866
165585||Laptop Computer|722|722|722|585736
165586||Reinvested Dividends|1763|1763|1763|585736
166679||None|0|0|0|586991
163274||JANUS TWENTY FUND|717|717|717|583445
163279||EQUIPMENT|8645|8645|8645|583445
163278||BUILDING IMPROVEMENTS|14871|14871|14871|583445
163277||AFL-CIO HOUSING INVESTMENT TRUST|204693|204693|204693|583445
163276||RYDEX OTC INV|757|757|757|583445
163275||VANGUARD GROWTH INDEX FUND|633|633|633|583445
156364||AFL-CIO HOUSING INVESTMENT TRUST|40038|40038|40038|562124
156366||SMITH BARNEY #916-899376-295|278158|278158|278158|562124
156365||SMITH BARNEY #916-899375-295|250328|250328|250328|562124
161155||Typewriter|250|250|250|580393
161108||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|276598|276598|276598|580230
161112||BEAL BANK - CD|50000|50000|50000|580230
161111||BANK OF BARODA - CD|39000|39000|39000|580230
161110||BANK OF CHINA - CD|149000|149000|149000|580230
161109||BANK OF INDIA - CD|39000|39000|39000|580230
158924||Investments - Mutual Funds|7577|7577|7577|563100
164389||AUTOMOBILE|76082|76082|70570|584338
163807||FINAL PAYMENT ON PHONE SYSTEM|3533|2931|3533|583984
163809||LENNOX A/C SYSTEM|13320|12527|13320|583984
163808||I-PAD|854|583|854|583984
159577||STOCKS AND BONDS-WELLS FARGO MANAGEMENT|152043|152043|152043|574018
159578||COMPUTERS|3519|3519|3519|574018
160806||SHARES OF PIONEER FUND A|5445|5445|5445|579657
160804||CARPET|4598|4598|4598|579657
160805||HON DESKS|1706|1706|1706|579657
160807||SHARES OF PIONEER BOND FUND A|41|41|41|579657
167801||Computer|801|801|801|591624
167803||Roof - Madison, WI|65006|65006|65006|591624
167802||Shop Lighting - Milwaukee, WI|17181|17181|17181|591624
165430||Office Equipment|42329|42329|42329|585636
165431||Building Improvements|7423|7423|7423|585636
166672||Furniture and equipment|3241|3241|1144|586981
164622||Computer System|15165|15165|15165|584808
164627||Investments - Fidelity|26227|26227|26227|584808
164626||Investments - Putnam|21488|21488|21488|584808
164625||Investments - State Farm|45240|45240|45240|584808
164624||Investments - Stifel Nicolaus|867724|867724|867724|584808
164623||Land Improvements|15900|15900|15900|584808
156405||Computer|755|340|755|562195
163348||AUTOMOBILE (2)|47471|47471|43137|583522
163349||OFFICE FURNITURE AND EQUIPMENT|12506|12506|12506|583522
163069||Automobile|23468|22686|23468|583309
156496||Sign Shop Equipment|6125|6125|6125|562270
156498||Building Improvement|51016|51016|51016|562270
156497||Office & Meeting Hall Equipment|29337|29337|29337|562270
157634||Automobile|32762|32762|32762|562375
157637||Cell Phone|830|830|830|562375
157636||Office Carpet|3420|3420|3420|562375
157635||Computer|930|930|930|562375
171528||Copier|3235|2750|3235|600652
171529||Dell computers|1237|1093|1237|600652
167110||NONE|0|0|0|587391
158442||BUILDING 655 WATAUGA RD WATAUGA TN 37694|317205|317205|317205|562655
158445||AUTO|31750|31750|31750|562655
158444||FURNITURE|1780|1780|1780|562655
158443||EQUIPMENT|89145|89145|89145|562655
164078||SIGNAGE, CAYCE, SC|3789|3789|3789|584173
164087||FIDELITY CONSERVATIVE INCOME BOND FUND|140143|140143|140143|584173
164086||2014 CHEVROLET IMPALA|20924|20924|3924|584173
164085||2014 CHEVROLET IMPALA|18540|18540|18540|584173
164084||2014 CHEVROLET IMPALA|18539|18539|18539|584173
164083||2014 CHEVROLET IMPALA|18540|18540|18540|584173
164082||2014 CHEVROLET IMPALA|19039|19039|19039|584173
164081||2014 CHEVROLET IMPALA|18540|18540|18540|584173
164080||SAFE|909|909|909|584173
164079||LAPTOP COMPUTER|418|418|418|584173
163054||Printer|618|618|618|583277
163055||Office Chairs (x2)|720|720|720|583277
161557||MUTUAL FUNDS|45832|45832|45832|581210
161558||OFFICE FURNITURE AND EQUIPMENT|742|742|742|581210
208722||PURCHASE OF UNION VEHICLES|30682|30682|30682|676982
208723||EQUITY SECURITIES|76589|76589|76589|676982
155303||AUTOMOBILES|59339|59339|59339|559701
155304||BUILDING IMPROVEMENTS|10389|10389|10389|559701
158181||Laptop accessories|151|151|151|562541
158183||Phone System|3979|3979|3979|562541
158182||iPad|799|799|799|562541
166975||Carpeting|5196|5196|5196|587291
166977||Chiller|64733|64733|64733|587291
166976||Lighting|2174|2174|2174|587291
161702||Computer Ins Office/Repairs J Computer|641|641|641|581497
161710||Computer|1030|1030|1030|581497
161709||19 Computer Monitor Workers Comp|30|30|30|581497
161708||Stapler|35|35|35|581497
161707||42 8' Tables for Hall|142|142|142|581497
161706||42 8' Tables for Hall|3500|3500|3500|581497
161705||Computer/Fin Secy Office|659|659|659|581497
161704||Adding Machine|43|43|43|581497
161703||Coffee Pots|311|311|311|581497
161030||AUTOMOBILE|39990|39990|39990|580004
161031||BUILDING IMPROVEMENTS|21483|21483|21483|580004
162199||Furniture & Equipment|38684|38684|38684|582420
162201||Marketable Securities|701011|701011|703263|582420
162200||Leasehold Improvements|57761|57761|28800|582420
159593||Money markets|467229|467229|467229|574047
159597||Vehicle|31000|31000|31000|574047
159596||Office equipment|4914|4914|4914|574047
159595||Mutual funds|7521|7521|7521|574047
159594||Certificates of deposit and asset backed bonds|500396|500396|500396|574047
182224||COMPUTERS|5866|5866|5866|619620
164261||CHAIRS|488|488|488|584238
164262||FRAMES|336|336|336|584238
158885||Camera and accessories for shop photos|267|249|267|563014
158886||Laptop computer for office for secretary/treasurer|1526|1272|1526|563014
167519||Ice Machine|3225|3225|3225|590812
170747||Electrical Equipment|2190|1877|2190|598931
156291||Annuities|959809|959809|959809|562060
156295||Office Furniture & Fixtures|204261|204261|204261|562060
156294||Leasehold Improvements|27202|27202|27202|562060
156293||Building Improvements|619051|619051|619051|562060
156292||Certificates of Deposit|500010|500010|500010|562060
163493||MUTUAL FUNDS|1226491|1226491|1226491|583691
163496||BUILDING IMPROVEMENTS|75911|75911|75911|583691
163495||OFFICE EQUIPMENT|9071|9071|9071|583691
163494||AUTOMOBILES (3)|80683|80683|39742|583691
159923||FT FIXED INCOME EFT REINVESTMENTS|1576|1576|1576|574521
166906||CORPORATE BONDS.|70406|70406|70406|587230
166907||MUTUAL FUNDS|161175|161175|161175|587230
163662||FURNITIURE AND OFFICE EQUIPMENT|45361|45361|45361|583856
163663||COMPUTER EQUIPMENT|49697|49697|49697|583856
165703||Automobiles|215444|215444|215444|585807
165706||Mutual Funds|5652056|5652056|5652056|585807
165705||Common Stocks|1446778|1446778|1446778|585807
165704||Office and computer equipment|107298|107298|107298|585807
164892||APPLE COMPUTER|4095|3276|4095|585069
164895||NETWORK SERVER REPLACEMENT|44316|39884|44316|585069
164894||PHONE SYSTEM|8017|6971|8017|585069
