OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|GROSS_SALES_PRICE|AMOUNT_RECD|RPT_ID
54701||JPMMT CORPORATE BOND|52917|52917|53858|53858|452246
54700||HUNTINGTON BANK CERTIFICATE OF DEPOSIT|49436|50033|50033|50033|452246
54699||RICHLAND BANK CERTIFICATE OF DEPOSIT|56324|57324|57324|57324|452246
54698||STOCKS- MORGAN STANLEY|71442|71442|72231|72231|452246
54697||MUTUAL FUNDS-NEWPORT|356771|356771|363755|363755|452246
55030||US TREASURY SECURITIES|4797077|4797077|4797077|4797077|458324
54986||NONE|0|0|0|0|457476
54910||MONEY FUND REDEMPTIONS-PERSHING|85500|85500|85500|85500|455455
54911||SALE OF INVSTMT/BUILDING - BACONEF PROPERTIES CORP|132308|132308|670000|650359|455455
51924||PRUDENTIAL GUARANTEED DEPOSIT|690482|690482|690482|690482|446917
53387||VANGUARD GNMA FUND|148717|148717|158000|158000|450055
53388||VANGUARD SHORT-TERM FEDERAL FUND|124535|124535|128000|128000|450055
52577||MUTUAL FUNDS|150369|148326|148326|148326|448975
49075||SALE OF INVESTMENTS - VANGUARD TRS. MNY MKT FUNDS|46500|46500|46500|46500|435751
52422||2004 FORD ESCAPE|21971|0|5000|5000|448645
50656||GNMA bonds|2105|2105|2031|2031|439938
50660||General Govt Securities Money Market Fund|1490794|1490794|1490794|1490794|439938
50659||Corporate bond|38264|38264|38253|38253|439938
50658||FHLMC bonds|40976|40976|40896|40896|439938
50657||FNMA bonds|13227|13227|13187|13187|439938
51815||LAND AND BUILDINGS-HANNIBAL, MO.|48787|5890|78000|72848|446494
47693||U.S.TREASURY SECURITIES|1596000|0|1596000|1596000|431525
54328||SALE OF SECURITIES|27227|27227|45456|45456|451328
53328||US Treasuries- Bond principle redemptions|72710|72710|74571|74571|450004
49347||STOCKS|17877|17877|15543|15543|435945
54068||Morgan Keegan Accounts|225030|225030|225030|225030|451055
52418||SALE OF STOCK|5045662|5045662|5188271|5188271|448639
52420||SALE OF AUTOMOBILE|22214|10367|12728|12728|448639
52419||SALE OF U.S. TREASURIES|300165|300165|300000|300000|448639
55615||2003  Ford Sports Trac|21500|21500|7852|7852|465104
48986||2002 BUICK LESABRE|7515|0|500|500|435630
48985||2001 BUICK LESABRE|10016|903|500|500|435630
53760||Autmobiles|103326|103326|0|0|450614
51886||NONE|0|0|0|0|446727
52223||NONE|0|0|0|0|448201
53326||Mutual Funds - General Fund|28553|28553|23250|23250|450003
53327||Mutual Funds - Strike Fund|32460|32460|27250|27250|450003
53724||SALE OF 2004 DODGE DURANGO - SCRAP|30033|6920|350|350|450584
51805||2005 CHRYSLER 300|33969|11959|8789|8789|446445
53167||General Electric Cap Corp, 6.000%, due 06/15/2012|20916|20679|21344|21344|449569
53166||General Electric Cap Corp, 5.000%, due 11/15/11|21310|20902|20856|20856|449569
53165||Coca-Cola Enterptrises, 6.125%, due 08/15/2011|31739|31679|31372|31372|449569
53164||Southern Co, 5.300%, due 01/15/2012|16376|15645|15684|15684|449569
53163||Southern Co, 5.300%, due 01/15/2012|16376|15718|15732|15732|449569
53162||Merrill Lynch & Co, 4.600%, due 07/17/11|29027|29000|29000|29000|449569
53161||JP Morgan Chase & Co, 4.600%, due 01/17/11|23505|23118|23272|23272|449569
53160||General Electric Captial Corp, 6.125%, due 2/22/10|21046|20501|20894|20894|449569
53159||General Electric Capital Corp, 7.375%, due 1/19/10|42565|40000|40000|40000|449569
53158||Southern Co, 5.300%, due 01/15/2012|5459|5341|5269|5269|449569
53157||Sallie Mae Bank, 3.050%, due 02/27/2012|40000|40000|40642|40642|449569
53156||Merrill Lynch & Co, 4.790%, due 08/04/2010|26974|26974|27000|27000|449569
53155||JP Morgan Chase, 6.750%, due 02/01/2011|59503|56118|56510|56510|449569
53154||Citigroup Inc, 5.100%, due 09/29/2011|73876|72291|73124|73124|449569
53153||Southern Co, 5.300%, due 01/15/2012|38215|36463|36643|36643|449569
53152||IBM Corp, 4.750%, due 11/29/2012|43006|42007|42911|42911|449569
53151||Citigroup Inc, 4.625%, due 08/03/2010|50389|50097|51125|51125|449569
53150||Bear Stearns COS Inc, 4.550%, due 06/23/2010|49247|49247|50000|50000|449569
53149||Bank of America, 5.375%, due 08/15/2011|42187|41058|41409|41409|449569
53148||Abbott Laboratories Notes, 5.600%, due 05/15/11|52973|50864|51519|51519|449569
53987||U.S. GOVERNMENT SECURITIES|290316|290316|289682|289682|450985
53990||BANK FEES|2664|2664|2664|2664|450985
53989||MONEY MARKET FUNDS|302254|302254|302254|302254|450985
53988||CORPORATE BONDS|221519|221519|221076|221076|450985
47762||CERTIFICATES OF DEPOSIT|146075|146075|146075|146075|432478
51977||Furniture and Equipment (See Question 15)|4767|0|0|0|447038
49506||US GOVERNMENT AGENCY OBLIGATIONS|624009|624009|622461|622461|436185
47842||SALE OR REDEMPTION OF BONDS HELD|80194|77430|80912|80912|433182
47843||SALE OR REDEMPTION OF US TREASURIES|81724|83145|81724|81724|433182
51849||MUTUAL FUNDS|97000|97000|97000|97000|446700
48948||1998 CHEVY|22313|0|0|0|435560
48952||BONDS MATURED|1323787|1323787|1323787|1323787|435560
48951||IMPROVEMENTS - 900 LOCUST|29205|11524|11524|11524|435560
48950||LAND - 900 LOCUST|45015|45015|45015|45015|435560
48949||BUILDING - 900 LOCUST|116897|79746|79746|79746|435560
50632||COMMON STOCKS|2131115|2131115|2061910|2061910|439834
50635||PREFERRED STOCKS|50506|50506|47858|47858|439834
50634||LIMITED PARTNERSHIPS|216030|216030|223082|223082|439834
50633||CORPORATE DEBT SECURITIES|680469|680469|697548|697548|439834
52597||GOLDMAN SACH TR FINL MONEY MARKET FUND|28548|28548|28537|28537|449003
52598||WELLS FARGO CASH FUND|51077|51077|51077|51077|449003
52014||Furniture, Fixtures, and Equipment|90152|370|0|0|447500
47946||US TREASURY|17207|19998|20000|20000|433564
51530||N/A|0|0|0|0|445020
51378||NONE|0|0|0|0|444505
54838||2007 CHRYSLER 300|36177|36177|6320|6320|452546
51839||Various investments|515622|515622|532860|532860|446611
50100||N/A|0|0|0|0|436975
53587||NONE|0|0|0|0|450382
53605||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|219500|219500|219500|219500|450440
53609||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|18|18|18|18|450440
53608||WELLS FARGO ADVISORS - UNION MONEY FUND|3632|3632|3632|3632|450440
53607||BEAL BANK - CD|100000|100000|100000|100000|450440
53606||HOME BANK NAT'L ASSN - CD|100000|100000|100000|100000|450440
51908||NONE|0|0|0|0|446834
50259||2005 FORD TAURUS|17500|0|1500|1500|437829
52467||INVESTMENTS|225000|225000|225000|225000|448814
51203||n/a|0|0|0|0|443620
50694||FOOD BANK TRUCK|8575|0|100|100|440071
54681||Automobiles|269349|15925|85700|85700|452206
52330||Isreal Bond|250000|250000|250000|250000|448526
52331||Marketable Securities|1276155|1276155|1276155|1276155|448526
52572||LAND-   14004 MCNULTY RD PHILA PA 19154|155000|271000|155000|155000|448969
48460||Principal Funds Investment|115814|115814|90892|90892|434219
51771||INVESTMENTS|290|290|290|290|446294
51772||AUTOMOBILE|20294|12617|7677|7677|446294
52458||11,842 SH FRANKLIN STRATEGIC INCOME FD CL C|110502|117483|120668|120668|448800
52456||RETURN OF PRINCIPAL - SECURITIES INVESTMENT ACCOUN|452692|446632|446632|446632|448800
52457||8,558 SH AMERICAN BOND FUND OF AMERICA CL C |113413|100998|102699|102699|448800
52459||SALE LAND & BUILDING 5000 N TRYON ST CHARLOTTE NC|515028|90046|875000|225000|448800
52533||US TREASURY SECURITIES|281664|279715|281662|281662|448916
52534||MARKETABLE CERTIFICATES OF DEPOSIT|295000|306843|295000|295000|448916
51763||Building 3150 Wide Track Drive, Springfield, IL  6|534773|367493|0|0|446116
51764||Office Furniture and Equipment|104224|80608|2946|2946|446116
53438||WELLS FARGO - BANK DEPOSIT SWEEP|231751|231751|231751|231751|450105
53441||BEAL BANK - CD|79000|79000|79000|79000|450105
53440||BANK BARODA - CD|61000|61000|61000|61000|450105
53439||BEAL BANK - CD|90000|90000|90000|90000|450105
51716||ARTISAN INTERNATIONAL FUND|15726|15726|16000|16000|445676
51727||PIMCO LOW DURATION INSTITUTIONAL CLASS|6391|6391|6500|6500|445676
51726||PIMCO TOTAL RETURN FUND INSTITUTIONAL CLASS|9523|9523|10000|10000|445676
51725||METROPOLITAN WEST TOTAL RETURN BOND FUND|28938|28938|30000|30000|445676
51724||LOOMIS SAYLES BOND CL 1|37476|37476|39000|39000|445676
51723||TURNER SMALL CAP GROWTH FUND|11115|11115|13600|13600|445676
51722||THORNBURG VALUE FUND INSTITUTIONAL CLASS|8471|8471|8500|8500|445676
51721||THIRD AVENUE VALUE FUND|7963|7963|8700|8700|445676
51720||OAKMARK SELECT FUND|20165|20165|21000|21000|445676
51719||OAKMARK INTERNATIONAL FUND - HARRIS INTERNATIONAL|17471|17471|18500|18500|445676
51718||LONGLEAF PARTNERS SMALL CAP FUND|9335|9335|9700|9700|445676
51717||ASTON VEREDUS SELECT GROWTH FUND|14575|14575|17000|17000|445676
54770||COLUMBIA FUNDS SHORT TERM MUNICIPAL BOND FUND|273639|273639|273566|273566|452319
54781||POWERSHARES DB COMMODITY INDEX|128707|128707|120148|120148|452319
54780||ISHARES TRUST MSCI EAFE|75671|75671|75450|75450|452319
54779||GNMA 10.50 9/20/17|2065|2065|804|804|452319
54778||GNMA 7.00 10/15/22|4270|4270|4410|4410|452319
54777||MIDCAP SPDR S&P DEPOSITORY|128150|128150|138198|138198|452319
54776||ISHARES RUSSELL 1000 GROWTH INDEX|128433|128433|135924|135924|452319
54775||ISHARES RUSSELL 2000 VALUE INDEX|135447|135447|143609|143609|452319
54774||VANGUARD SMALL CAP GROWTH|87047|87047|99255|99255|452319
54773||POWERSHARES DYNAMIC LARGE CAP FUND|189878|189878|202358|202358|452319
54772||GNMA 11.00 8/20/15|9|9|9|9|452319
54771||DELAWARE CORPORATE BOND FUND|96622|96622|100000|100000|452319
50129||Bonds|522193|523763|523763|523763|437240
50130||Mutual Funds|212800|211204|211204|211204|437240
53692||SALE OF SECURITIES|1952972|1952972|1975197|1975197|450566
50102||UBS 100% PPN- ABS RNT BAR S&P|57879|55000|55000|55000|436979
50101||HSBC Bank USA, NA CD|57879|55000|55000|55000|436979
50104||LORD ABBOT INCOME FUND|492572|500000|500000|500000|436979
50103||UBS 100% PPN-ABS RTN BAR MSCI EAFE|57970|55000|55000|55000|436979
54031||NONE|0|0|0|0|451014
54795||Common Stocks|140776|140776|151226|151226|452337
54800||2007  Ford Explorer|27252|4500|4500|4500|452337
54799||2008 Ford Taurus|22473|13000|13000|13000|452337
54798||2007 Ford Explorer|19535|3000|3000|3000|452337
54797||2007 Ford Explorer|20353|4501|4501|4501|452337
54796||FHLC Bonds|739628|739628|739628|739628|452337
57528||Bank of America Corp Notes FDIC, 3.125%, 6/15/2012|1412193|1412193|1460458|1460458|470153
57530||US Backed Securities|860918|860918|872768|872768|470153
57529||JP Morgan Chase &Co, 2.125% 12/26/10|311253|311253|307662|307662|470153
48749||60 UNITED STATES NATURAL GAS FUND LP|750|750|669|669|435411
48522||100 AMERICAN INCOME FD INC|787|787|733|733|435411
48547||72 PUTNAM PREMIER INCOME TR SBI|476|476|445|445|435411
48546||168 PUTNAM PREMIER INCOME TR SBI|1110|1110|1016|1016|435411
48545||220 PUTNAM PREMIER INCOME TR SBI|1465|1465|1331|1331|435411
48544||1000 MFS CHARTER INCOME TRUST SBI|8290|8290|9372|9372|435411
48543||105 ISHARES BARCLAYS INTERMEDIATE|10361|10361|10939|10939|435411
48542||230 ISHARES IBOXX $ INVESTOP|21503|21503|24483|24483|435411
48541||8 ING PRIME RATE TRUST SBI|58|58|50|50|435411
48540||130 ING PRIME RATE TRUST SBI|948|948|806|806|435411
48538||0.1161 HIGHLAND CREDIT STRATEGIES FUND|1|1|1|1|435411
48537||499.8839 HIGHLAND CREDIT STRATEGIES FUND|3184|3184|3885|3885|435411
48536||2.0273 HIGHLAND CREDIT STRATEGIES FUND|10|10|16|16|435411
48535||4.0888 HIGHLAND CREDIT STRATEGIES FUND|30|30|32|32|435411
48534||33 HIGHLAND CREDIT STRATEGIES FUND|560|560|256|256|435411
48533||70 FORT DEARBORN INCOME SECS INC|1042|1042|973|973|435411
48532||70 FORT DEARBORN INCOME SEC INC|1034|1034|973|973|435411
48531||70 FORT DEARBORN INCOME SECS INC|1038|1038|972|972|435411
48530||68 FORT DEARBORN INCOME SECS INC|979|979|944|944|435411
48529||130 FLAHERTY & CRUMRINE/CLAYMORE|2026|2026|1462|1462|435411
48528||93 FIRST TRUST/ABERDEEN GLOBAL|1088|1088|1498|1498|435411
48527||37 AMERICAN INCOME FD INC|292|292|272|272|435411
48526||37 AMERICAN INCOME FD INC|292|292|272|272|435411
48525||73 AMERICAN INCOME FD INC|575|575|541|541|435411
48524||78 AMERICAN INCOME FD INC|614|614|580|580|435411
48523||75 AMERICAN INCOME FD INC|590|590|555|555|435411
48539||140 ING PRIME RATE TRUST SBI|1021|1021|868|868|435411
48631||75 FIRSTENERGY CORP|3203|3203|3248|3248|435411
48636||21 GANNETT CO INC|165|165|221|221|435411
48708||12 UNUM GROUP|300|300|231|231|435411
48583||20000 US TSY INFLATION INDEX NTS CPI|20473|20473|21243|21243|435411
48582||20000 FEDERAL HOME LOAN MTG CORP 2% 6/15/17|19800|19800|20000|20000|435411
48581||25000 FEDERAL HOME LOAN MTG CORP 2% 6/15/17|24844|24844|25000|25000|435411
48580||20000 FEDERAL HOME LOAN MTG CORP 2% 5/26/17|19900|19900|20000|20000|435411
48579||23000 FEDERAL HOME LOAN MTG CORP 2% 9/10/14|22995|22995|23000|23000|435411
48578||23000 FEDERAL HOME LOAN MTG CORP 1.5% 12/14/12|22966|22966|23000|23000|435411
48577||20000 FEDERAL HOME LOAN NTG CORP 1.5% 11/27/12|19970|19970|20000|20000|435411
48576||129 INSURED MUNI INCOME FD|1677|1677|1806|1806|435411
48575||21 INSURED MUNI INCOME FD|273|273|289|289|435411
48574||108 INSURED MUNI INCOME FD|1404|1404|1485|1485|435411
48573||85 INSURED MUNI INCOME FD|1105|1105|1202|1202|435411
48572||410 BLACKROCK MUNIHOLDINGS N Y|4199|4199|5786|5786|435411
48571||290 WESTERN ASSET VAR RATE|5120|5120|4602|4602|435411
48570||130 WESTERN ASSET/CLAYMORE|1521|1521|1560|1560|435411
48569||17.1088 WESTERN ASSET/CLAYMORE|209|209|206|206|435411
48568||183.8912 WESTERN ASSET/CLAYMORE|2150|2150|2212|2212|435411
48567||26.1088 WESTERN ASSET/CLAYMORE|305|305|313|313|435411
48566||146.8912 WESTERN ASSET/CLAYMORE|1720|1720|1763|1763|435411
48565||1.8912 WESTERN ASSET/CLAYMORE|22|22|23|23|435411
48564||53.1088 WESTERN ASSET/CLAYMORE|622|622|637|637|435411
48563||190 WESTERN ASSET/CLAYMORE|2206|2206|2280|2280|435411
48562||200 WESTERN ASSET/CLAYMORE|2303|2303|2400|2400|435411
48561||37 PUTNAM MASTER INTERMED INCOME TR SBI|229|229|231|231|435411
48560||233 PUTNAM MASTER INTERMED INCOME TR SBI|1440|1440|1440|1440|435411
48559||184 PUTNAM MASTER INTERMED INCOME TR SBI|1137|1137|1141|1141|435411
48558||146 PUTNAM MASTER INTERMED INCOME TR SBI|902|902|910|910|435411
48557||120 PUTNAM MASTER INTERMED INCOME TR SBI|765|765|737|737|435411
48556||143 PUTNAM MASTER INTERMED INCOME TR SBI|932|932|878|878|435411
48555||250 PUTNAM MASTER INTERMED INCOME TR SBI|1628|1628|1535|1535|435411
48554||85 PUTNAM PREMIER INCOME TR SBI|464|464|527|527|435411
48553||324 PUTNAM PREMIER INCOME TR SBI|2054|2054|2009|2009|435411
48552||16 PUTNAM PREMIER INCOME TR SBI|101|101|99|99|435411
48551||200 PUTNAM PREMIER INCOME TR SBI|1324|1324|1240|1240|435411
48550||192 PUTNAM PREMIER INCOME TR SBI|1265|1265|1191|1191|435411
48549||38 PUTNAM PREMIER INCOME TR SBI|250|250|235|235|435411
48548||240 PUTNAM PREMIER INCOME TR SBI|1584|1584|1485|1485|435411
48623||94 ENDO PHARMACEUTICALS HLDGS INC|2062|2062|1814|1814|435411
48622||19 EBAY INC|285|285|453|453|435411
48621||52 EBAY INC|1761|1761|1240|1240|435411
48620||71 EBAY INC|2404|2404|1693|1693|435411
48619||46 EBAY INC|1558|1558|961|961|435411
48618||55 ENSCO INTERNATIONAL INC|1806|1806|2255|2255|435411
48617||55 ENSCO INTERNATIONAL INC|1806|1806|2255|2255|435411
48616||28 DOMINION RESOURCES INC VA NEW|1012|1012|1080|1080|435411
48615||20 DOMINION RESOURCES INC VA NEW|679|679|771|771|435411
48614||19 DOMINION RESOURCES INC VA NEW|645|645|733|733|435411
48613||45 DOMINION RESOURCES INC VA NEW|1400|1400|1735|1735|435411
48612||80 DOMINION RESOURCES INC VA NEW|2935|2935|3085|3085|435411
48611||43 CISCO SYSTEMS INC|770|770|779|779|435411
48610||9 CERNER CORP|381|381|751|751|435411
48609||23 CERNER CORP|914|914|1920|1920|435411
48608||2 CERNER CORP|80|80|160|160|435411
48607||7 CERNER CORP|278|278|559|559|435411
48606||10 CERNER CORP|397|397|832|832|435411
48605||50 BIOGEN IDEC INC|2663|2663|2335|2335|435411
48604||11 BANK OF AMERICA CORP|256|256|164|164|435411
48603||27 BANK OF AMERICA CORP|629|629|404|404|435411
48602||18 BANK OF AMERICA CORP|419|419|305|305|435411
48601||45 BANK OF AMERICA CORP|1048|1048|762|762|435411
48600||185 BALCHEM CORP|3731|3731|4358|4358|435411
48599||26 BALCHEM CORP|520|520|618|618|435411
48598||0.071 BALCHEM CORP|1|1|2|2|435411
48597||0.0567 BALCHEM CORP|1|1|1|1|435411
48596||0.0709 BALCHEM CORP|1|1|2|2|435411
48595||0.3014 BALCHEM CORP|6|6|7|7|435411
48594||95 BP PLC SPONS ADR|4455|4455|4588|4588|435411
48593||25 ALCOA INC|812|812|288|288|435411
48592||54 ALCOA INC|1245|1245|622|622|435411
48591||311 FLEXTRONICS INTL LTD USD|3363|3363|1892|1892|435411
48590||40 TRANSOCEAN LTD SWITZERLAND NEW|2523|2523|2786|2786|435411
48589||10000 FEDERAL NATL MTG ASSN 3% 7/15/20|9985|9985|10000|10000|435411
48588||13000 FEDERAL NATL MTG ASSN 3% 7/15/19|12974|12974|13000|13000|435411
48587||2000 US TSY INFLATION INDEX NTS CPI|1801|1801|1984|1984|435411
48586||9000 US TSY INFLATION INDEX NTS CPI|8105|8105|8926|8926|435411
48585||12000 US TSY INFLATION INDEX NTS CPI|10601|10601|11901|11901|435411
48584||25000 FEDERAL NATL MTG ASSN 4.25% 3/6/18|24985|24985|25000|25000|435411
48667||88 NATIONAL OILWELL VARCO INC|2714|2714|3465|3465|435411
48666||13 NATIONAL OILWELL VARCO INC|404|404|561|561|435411
48665||23 NATIONAL OILWELL VARCO INC|715|715|1101|1101|435411
48664||11 MICROSOFT CO|218|218|257|257|435411
48663||80 MICROSOFT CO|2154|2154|1870|1870|435411
48662||41 MICROSOFT CO|1104|1104|958|958|435411
48661||35 METLIFE INC|1060|1060|1326|1326|435411
48660||17 MEDTRONIC INC|678|678|763|763|435411
48659||35 MEDTRONIC INC|1406|1406|1571|1571|435411
48658||25 MEDTRONIC INC|1335|1335|1122|1122|435411
48657||51 MEDTRONIC INC|2580|2580|2289|2289|435411
48656||70 MCDONALDS CORP|4487|4487|4620|4620|435411
48655||3 LOUISIANA PACIFIC CORP|29|29|16|16|435411
48654||100 LOUISIANA PACIFIC CORP|984|984|535|535|435411
48653||60 LOUISIANA PACIFIC CORP|855|855|321|321|435411
48652||177 LOUISIANA PACIFIC CORP|2415|2415|946|946|435411
48651||33 LOUISIANA PACIFIC CORP|450|450|232|232|435411
48650||55 ITT EDUCATIONAL SERVICES INC|5914|5914|5452|5452|435411
48649||152 HUMANA INC|5597|5597|7089|7089|435411
48648||50 HONEYWELL INTL|1598|1598|1901|1901|435411
48647||2 HONEYWELL INTL|91|91|76|76|435411
48646||42 HONEYWELL INTL|1570|1570|1597|1597|435411
48645||12 GULFMARK OFFSHORE INC|350|350|313|313|435411
48644||80 GULFMARK OFFSHORE INC|2755|2755|2087|2087|435411
48643||1 GOOGLE INC CLASS A|358|358|528|528|435411
48642||2 GOOGLE INC CLASS A|716|716|1153|1153|435411
48641||1 GOOGLE INC CLASS A|358|358|596|596|435411
48640||8 GENZYME CORP|530|530|420|420|435411
48639||8 GENZYME CORP|651|651|420|420|435411
48638||15 GENZYME CORP|1157|1157|787|787|435411
48635||55 GANNETT CO INC|1243|1243|580|580|435411
48637||2 GENZYME CORP|137|137|105|105|435411
48634||36 GANNETT CO INC|1002|1002|380|380|435411
48633||111 GANNETT CO INC|3088|3088|1171|1171|435411
48632||17 FIRSTENERGY CORP|691|691|736|736|435411
48630||141 FELCOR LODGING TR INC|1598|1598|486|486|435411
48629||59 FELCOR LODGING TR INC|668|668|204|204|435411
48628||81 FELCOR LODGING TR INC|1819|1819|279|279|435411
48627||26 ENDO PHARMACEUTICALS HLDGS INC|582|582|502|502|435411
48626||24 ENDO PHARMACEUTICALS HLDGS INC|466|466|463|463|435411
48625||50 ENDO PHARMACEUTICALS HLDGS INC|970|970|965|965|435411
48624||6 ENDO PHARMACEUTICALS HLDGS INC|116|116|116|116|435411
48707||86 UNUM GROUP|2280|2280|1653|1653|435411
48706||44 UNUM GROUP|1167|1167|943|943|435411
48705||12 UNITED STATES STEEL CORP|437|437|465|465|435411
48704||18 UNITED STATES STEEL CORP|442|442|697|697|435411
48703||11 UNITED STATES STEEL CORP|270|270|426|426|435411
48702||35 UNITED STATES STEEL CORP|754|754|1355|1355|435411
48701||3 UNITED STATES STEEL CORP|78|78|116|116|435411
48700||4 UNITED STATES STEEL CORP|104|104|162|162|435411
48699||7 UNITED STATES STEEL CORP|247|247|284|284|435411
48698||7 UNITED STATES STEEL CORP|247|247|284|284|435411
48697||6 UNITED STATES STEEL CORP|212|212|243|243|435411
48696||7 UNITED STATES STEEL CORP|247|247|296|296|435411
48695||9 UNITED STATES STEEL CORP|318|318|380|380|435411
48694||7 UNITED STATES STEEL CORP|75|75|296|296|435411
48693||24 UNITED STATES STEEL CORP|259|259|1023|1023|435411
48692||93 TRAVELERS COMPANIES INC|3815|3815|4578|4578|435411
48691||27 STEEL DYNAMICS INC|331|331|421|421|435411
48690||1 STEEL DYNAMICS INC|10|10|16|16|435411
48689||54 STEEL DYNAMICS INC|527|527|843|843|435411
48688||26 STEEL DYNAMICS INC|254|254|413|413|435411
48687||54 STEEL DYNAMICS INC|555|555|889|889|435411
48686||13 STEEL DYNAMICS INC|108|108|214|214|435411
48685||25 SASOL LTD SPONS ADR|983|983|873|873|435411
48684||20 SASOL LTD SPONS ADR|700|700|699|699|435411
48683||20 SASOL LTD SPONS ADR|700|700|699|699|435411
48682||20 SASOL LTD SPONS ADR|700|700|699|699|435411
48681||155 RAYTHEON COMPANY NEW|7637|7637|7715|7715|435411
48680||75 PFIZER INC|1794|1794|1316|1316|435411
48679||63 PDL BIOPHARMA INC|507|507|442|442|435411
48678||410 PDL BIOPHARMA INC|3388|3388|2880|2880|435411
48677||55 ORACLE CO|677|677|1120|1120|435411
48676||36 OLIN CORP|592|592|622|622|435411
48675||250 OLIN CORP|3623|3623|4318|4318|435411
48674||100 NUCOR CORP|4189|4189|4000|4000|435411
48673||27 NOKIA CORP SPON ADR|440|440|327|327|435411
48672||25 NOKIA CORP SPON ADR|446|446|303|303|435411
48671||30 NOKIA CORP SPON ADR|604|604|364|364|435411
48670||26 NOKIA CORP SPON ADR|721|721|315|315|435411
48669||19 NOKIA CORP SPON ADR|527|527|230|230|435411
48668||88 NOKIA CORP SPON ADR|1000|1000|1067|1067|435411
48748||35 UNITED STATES NATURAL GAS FUND LP|519|519|390|390|435411
48747||33 UNITED STATES NATURAL GAS FUND LP|465|465|368|368|435411
48746||127 UNITED STATES NATURAL GAS FUND LP|1791|1791|1415|1415|435411
48745||7 SPDR INDEX FDS|346|346|489|489|435411
48744||11 SPDR INDEX FDS|462|462|768|768|435411
48743||12 SPDR INDEX FDS|504|504|837|837|435411
48742||5 SPDR INDEX FDS|240|240|349|349|435411
48741||8 SPDR INDEX FDS|379|379|558|558|435411
48740||4 SPDR INDEX FDS|190|190|279|279|435411
48739||5 SPDR INDEX FDS|237|237|315|315|435411
48738||9 SPDR INDEX FDS|427|427|600|600|435411
48737||9 SPDR INDEX FDS|427|427|600|600|435411
48736||8 SPDR INDEX FDS|379|379|533|533|435411
48735||35 UTS SPDR TRUST SER 2|3197|3197|3544|3544|435411
48734||1 UTS SPDR TRUST SER 1|91|91|101|101|435411
48733||33 UTS SPDR TRUST SER 2|2566|2566|3331|3331|435411
48732||12 UTS SPDR TRUST SER 1|933|933|1211|1211|435411
48731||65 POWERSHARES DB MULTI-SECTOR|1690|1690|1584|1584|435411
48730||100 POWERSHARES DB MULTI-SECTOR|2586|2586|2437|2437|435411
48729||30 POWERSHARES DB AGRICULTURE FD|766|766|731|731|435411
48728||14 POWERSHARES DB AGRICULTURE FD|366|366|341|341|435411
48727||45 ISHARES MSCI JAPAN INDEX|410|410|416|416|435411
48726||110 ISHARES MSCI JAPAN INDEX|946|946|1016|1016|435411
48725||140 ISHARES MSCI JAPAN INDEX|1203|1203|1293|1293|435411
48724||276 ISHARES MSCI JAPAN INDEX|2023|2023|2550|2550|435411
48723||8 CURRENCYSHARES AUSTRALIAN DLR|518|518|706|706|435411
48722||6 CURRENCYSHARES AUSTRALIAN DLR|423|423|530|530|435411
48721||13 CURRENCYSHARES AUSTRALIAN DLR|917|917|1148|1148|435411
48720||11 CURRENCYSHARES AUSTRALIAN DLR|776|776|855|855|435411
48719||35 WELLPOINT INC|1296|1296|1670|1670|435411
48718||16 WELLPOINT INC|778|778|763|763|435411
48717||4 WELLPOINT INC|194|194|198|198|435411
48716||15 WELLPOINT INC|1287|1287|742|742|435411
48715||8 WELLPOINT INC|651|651|396|396|435411
48714||12 WELLPOINT INC|977|977|634|634|435411
48713||16 WELLPOINT INC|1302|1302|845|845|435411
48712||55 UNUM GROUP|793|793|1057|1057|435411
48711||20 UNUM GROUP|350|350|384|384|435411
48710||18 UNUM GROUP|464|464|346|346|435411
48709||5 UNUM GROUP|125|125|96|96|435411
54870||14 Blackrock Credit|337|337|1|1|452832
54851||1781 Delaware Investment|15700|15700|16884|16884|452832
54869||2000 National City|50000|50000|49377|49377|452832
54868||25000 Morgan Stanley|25255|25255|25000|25000|452832
54867||3033 Loomis Sayles|44302|44302|44955|44955|452832
54866||22000 Wachovia Capital|55000|55000|54273|54273|452832
54865||2000 CBS Corp|50000|50000|48933|48933|452832
54864||879 Wells Fargo|8603|8603|8710|8710|452832
54863||2548 Managers Short|24661|24661|24383|24383|452832
54862||2531 Calvert Short|40774|40774|41584|41584|452832
54861||4779 Alliance Bernstein|38653|38653|39100|39100|452832
54860||1000 General Electric|25000|25000|23661|23661|452832
54859||5258 Templeton Global|60587|60587|69727|69727|452832
54858||1800 General Electric|45000|45000|44104|44104|452832
54857||2000 Bank of America|50000|50000|50866|50866|452832
54856||CLEU Eaton Vance|15|15|7|7|452832
54855||1754 Oppenheimer International|11266|11266|11294|11294|452832
54854||1396 Loomis Sayles Investment|16380|16380|16844|16844|452832
54853||2000 JPMorgan Chase|50000|50000|49954|49954|452832
54852||3646 Eaton Vance Strategic|28927|28927|29713|29713|452832
54877||Various Return of Principal re: Mkt Securities|12872|12872|12872|12872|452832
54876||Various Return of Principal re: Mkt Securities|35262|35262|34003|34003|452832
54875||130 FNMA #775902|20858|20858|21565|21565|452832
